Agg(open=17, high=17.035, low=16.89, close=16.92, volume=76977, vwap=16.968, timestamp=1696856400000, transactions=1615, otc=None)
Agg(open=14.92, high=14.94, low=14.8, close=14.875, volume=218855, vwap=14.8515, timestamp=1697047200000, transactions=3377, otc=None)
Agg(open=14.875, high=15.01, low=14.82, close=14.95, volume=776888, vwap=14.9247, timestamp=1697050800000, transactions=8519, otc=None)
Agg(open=14.97, high=15.59, low=14.97, close=15.59, volume=65113, vwap=15.0322, timestamp=1697054400000, transactions=84, otc=None)
Agg(open=15.55, high=15.55, low=15.47, close=15.5, volume=617, vwap=15.5235, timestamp=1697061600000, transactions=4, otc=None)
Agg(open=15.47, high=15.47, low=15.47, close=15.47, volume=100, vwap=15.47, timestamp=1697065200000, transactions=1, otc=None)
Agg(open=15.45, high=15.7, low=15.45, close=15.7, volume=6345, vwap=15.6195, timestamp=1697112000000, transactions=16, otc=None)
Agg(open=15.5401, high=15.99, low=15.29, close=15.41, volume=488183, vwap=15.52, timestamp=1697115600000, transactions=4536, otc=None)
Agg(open=15.41, high=15.45, low=15.03, close=15.225, volume=329098, vwap=15.1848, timestamp=1697119200000, transactions=4507, otc=None)
Agg(open=15.21, high=15.265, low=15.06, close=15.115, volume=300722, vwap=15.1679, timestamp=1697122800000, transactions=4408, otc=None)
Agg(open=15.1, high=15.35, low=15.05, close=15.265, volume=253094, vwap=15.2499, timestamp=1697126400000, transactions=3510, otc=None)
Agg(open=15.26, high=15.265, low=15.12, close=15.155, volume=218656, vwap=15.1796, timestamp=1697130000000, transactions=2869, otc=None)
Agg(open=15.155, high=15.22, low=15.05, close=15.145, volume=276775, vwap=15.1467, timestamp=1697133600000, transactions=3591, otc=None)
Agg(open=15.15, high=15.16, low=14.95, close=14.975, volume=845265, vwap=15.0336, timestamp=1697137200000, transactions=9700, otc=None)
Agg(open=14.97, high=14.97, low=14.97, close=14.97, volume=51328, vwap=14.97, timestamp=1697140800000, transactions=28, otc=None)
Agg(open=15.09, high=15.76, low=15.05, close=15.655, volume=337436, vwap=15.4535, timestamp=1697202000000, transactions=3838, otc=None)
Agg(open=15.655, high=15.655, low=15.23, close=15.285, volume=359549, vwap=15.4299, timestamp=1697205600000, transactions=4495, otc=None)
Agg(open=15.28, high=15.41, low=15.18, close=15.315, volume=271384, vwap=15.3028, timestamp=1697209200000, transactions=3538, otc=None)
Agg(open=15.32, high=15.44, low=15.305, close=15.4, volume=264939, vwap=15.3855, timestamp=1697212800000, transactions=2942, otc=None)
Agg(open=15.39, high=15.455, low=15.375, close=15.405, volume=192314, vwap=15.4025, timestamp=1697216400000, transactions=2290, otc=None)
Agg(open=15.4043, high=15.415, low=15.34, close=15.38, volume=200393, vwap=15.3771, timestamp=1697220000000, transactions=2533, otc=None)
Agg(open=15.375, high=15.49, low=15.36, close=15.47, volume=847697, vwap=15.4343, timestamp=1697223600000, transactions=7010, otc=None)
Agg(open=15.47, high=15.47, low=15.47, close=15.47, volume=20383, vwap=15.47, timestamp=1697227200000, transactions=21, otc=None)
